ID;Instalacao LOCALIZACAO;Projeto LOCALIZACAO;NOME;MODELO;SERIAL;TAG;DATA DE ENTRADA;FABRICANTE;TIPO;DESCRICAO;Criptografado;Endereco hsWNet;Porcentagem Jiga;RSSI medio (dB);Resultado jiga;Status;ULTIMO INVENTARIO
14473439;-;-;83888283;White Knight;83888283;;31/10/2022;nexxto;Gateway; - ;;83888283;47.0;-27.829787234042552;APROVADO;Em estoque;-
6641761;-;-;83887278;White Knight;83887278;;03/06/2020;nexxto;Gateway; - ;Nao;83887278;69.0;-22.115942028985508;APROVADO;Em estoque;-
6641770;-;-;83887273;White Knight;83887273;;03/06/2020;nexxto;Gateway; - ;Nao;83887273;71.0;-22.056338028169016;APROVADO;Em estoque;-
6641779;-;-;83887409;White Knight;83887409;;03/06/2020;nexxto;Gateway; - ;Nao;83887409;68.0;-24.014705882352942;APROVADO;Em estoque;-
6641788;-;-;83887303;White Knight;83887303;;03/06/2020;nexxto;Gateway; - ;Nao;83887303;73.0;-23.19178082191781;APROVADO;Em estoque;-
14473415;-;-;83888278;White Knight;83888278;;31/10/2022;nexxto;Gateway; - ;;83888278;52.0;-39.07692307692308;APROVADO;Em estoque;-
6641729;-;-;83887309;White Knight;83887309;;03/06/2020;nexxto;Gateway; - ;Nao;83887309;77.0;-17.98701298701299;APROVADO;Em estoque;-
6641743;-;-;83887402;White Knight;83887402;;03/06/2020;nexxto;Gateway; - ;Nao;83887402;0.0;0.0;REPROVADO;Em estoque;-
8739004;BP Paulista;BP - A Beneficencia Portuguesa;83887759;White Knight;83887759;;03/03/2021;nexxto;Gateway; - ;Nao;83887759;67.0;-27.223880597014926;APROVADO;Em estoque;-
6641752;-;-;83887338;White Knight;83887338;;03/06/2020;nexxto;Gateway; - ;Nao;83887338;68.0;-18.058823529411764;APROVADO;Em estoque;-
6641702;-;-;83887331;White Knight;83887331;;03/06/2020;nexxto;Gateway; - ;Nao;83887331;59.0;-20.10169491525424;APROVADO;Em estoque;-
6641711;-;-;83887287;White Knight;83887287;;03/06/2020;nexxto;Gateway; - ;Nao;83887287;63.0;-24.063492063492063;APROVADO;Em estoque;-
9140422;-;-;83887881;White Knight;83887881;;29/04/2021;nexxto;Gateway; - ;Nao;83887881;54.0;-28.11111111111111;APROVADO;Em estoque;-
14473352;-;-;83888244;White Knight;83888244;;31/10/2022;nexxto;Gateway; - ;;83888244;41.0;-30.829268292682926;APROVADO;Em estoque;-
6641720;-;-;83887323;White Knight;83887323;;03/06/2020;nexxto;Gateway; - ;Nao;83887323;72.0;-18.01388888888889;APROVADO;Em estoque;-
6641665;-;-;83887416;White Knight;83887416;;03/06/2020;nexxto;Gateway; - ;Nao;83887416;73.0;-26.73972602739726;APROVADO;Em estoque;-
9140448;VT22 - HSI (HOSPITAL SANTA ISABEL);-;83887872;White Knight;83887872;;29/04/2021;nexxto;Gateway; - ;Nao;83887872;39.0;-28.897435897435898;APROVADO;Em estoque;-
6641674;-;-;83887280;White Knight;83887280;;03/06/2020;nexxto;Gateway; - ;Nao;83887280;67.0;-22.492537313432837;APROVADO;Em estoque;-
11565279;-;-;83888055;White Knight;83888055;;17/01/2022;nexxto;Gateway; - ;Nao;83888055;65.0;-37.6;APROVADO;Em estoque;-
6641683;-;-;83887289;White Knight;83887289;;03/06/2020;nexxto;Gateway; - ;Nao;83887289;67.0;-19.417910447761194;APROVADO;Em estoque;-
8739069;-;-;83887776;White Knight;83887776;;03/03/2021;nexxto;Gateway; - ;Nao;83887776;65.0;-40.13846153846154;APROVADO;Em estoque;-
6641692;-;-;83887415;White Knight;83887415;;03/06/2020;nexxto;Gateway; - ;Nao;83887415;67.0;-22.074626865671643;APROVADO;Em estoque;-
14473376;-;-;83888261;White Knight;83888261;;31/10/2022;nexxto;Gateway; - ;;83888261;42.0;-33.23809523809524;APROVADO;Em estoque;-
6748390;ONC75 - ICB;Projeto Oncoclinicas;83887347;White Knight;83887347;;18/06/2020;nexxto;Gateway; - ;Nao;83887347;45.0;-37.0;APROVADO;Em estoque;-
5322962;Bom Pra Cachorro;-;83887086;White Knight;83887086;;27/11/2019;nexxto;Gateway; - ;Nao;83887086;50.0;-35.68;APROVADO;Em estoque;-
14473304;-;-;83888276;White Knight;83888276;;31/10/2022;nexxto;Gateway; - ;;83888276;50.0;-28.62;APROVADO;Em estoque;-
5322971;Pet da Vila;-;83887087;White Knight;83887087;;27/11/2019;nexxto;Gateway; - ;Nao;83887087;51.0;-39.333333333333336;APROVADO;Em estoque;-
6641906;-;-;83887283;White Knight;83887283;;03/06/2020;nexxto;Gateway; - ;Nao;83887283;76.0;-22.55263157894737;APROVADO;Em estoque;-
5322953;Cao Mania - Clinica Veterinaria e Pet Shop;-;83887069;White Knight;83887069;;27/11/2019;nexxto;Gateway; - ;Nao;83887069;56.00000000000001;-39.785714285714285;APROVADO;Em estoque;-
9140247;-;-;83887884;White Knight;83887884;;29/04/2021;nexxto;Gateway; - ;Nao;83887884;28.000000000000004;-37.464285714285715;APROVADO;Em estoque;-
6641915;-;-;83887274;White Knight;83887274;;03/06/2020;nexxto;Gateway; - ;Nao;83887274;66.0;-23.12121212121212;APROVADO;Em estoque;-
6748354;-;-;83887306;White Knight;83887306;;18/06/2020;nexxto;Gateway; - ;Nao;83887306;51.0;-31.41176470588235;APROVADO;Em estoque;-
5322998;-;-;83887068;White Knight;83887068;;27/11/2019;nexxto;Gateway; - ;Nao;83887068;51.0;-37.509803921568626;APROVADO;Em estoque;-
9140256;-;-;83887818;White Knight;83887818;;29/04/2021;nexxto;Gateway; - ;Nao;83887818;57.99999999999999;-23.637931034482758;APROVADO;Em estoque;-
14473328;-;-;83888265;White Knight;83888265;;31/10/2022;nexxto;Gateway; - ;;83888265;49.0;-38.285714285714285;APROVADO;Em estoque;-
6748363;-;-;83887258;White Knight;83887258;;18/06/2020;nexxto;Gateway; - ;Nao;83887258;59.0;-54.559322033898304;APROVADO;Em estoque;-
5323006;Clinica Dr Paulo Xavier;-;83887076;White Knight;83887076;;27/11/2019;nexxto;Gateway; - ;Nao;83887076;52.0;-34.82692307692308;APROVADO;Em estoque;-
6748372;-;-;83887314;White Knight;83887314;;18/06/2020;nexxto;Gateway; - ;Nao;83887314;54.0;-53.407407407407405;APROVADO;Em estoque;-
5052670;-;-;83886927;White Knight;83886927;;21/10/2019;nexxto;Gateway; - ;Nao;83886927;66.0;-22.575757575757574;APROVADO;Em estoque;-
9140280;-;-;83887903;White Knight;83887903;;29/04/2021;nexxto;Gateway; - ;Nao;83887903;33.0;-26.606060606060606;APROVADO;Em estoque;-
5322980;Esquina dos Bichos;-;83887119;White Knight;83887119;;27/11/2019;nexxto;Gateway; - ;Nao;83887119;66.0;-50.515151515151516;APROVADO;Em estoque;-
4315387;-;-;83886889;White Knight;83886889;;25/06/2019;nexxto;Gateway; - ;Nao;83886889;47.0;-29.0;APROVADO;Em estoque;-
6748381;-;-;83887256;White Knight;83887256;;18/06/2020;nexxto;Gateway; - ;Nao;83887256;44.0;-38.93181818181818;APROVADO;Em estoque;-
5322989;-;-;83887123;White Knight;83887123;;27/11/2019;nexxto;Gateway; - ;Nao;83887123;51.0;-34.84313725490196;APROVADO;Em estoque;-
5052659;-;-;83886986;White Knight;83886986;;21/10/2019;nexxto;Gateway; - ;Nao;83886986;45.0;-29.044444444444444;APROVADO;Em estoque;-
6748325;-;-;83887272;White Knight;83887272;;18/06/2020;nexxto;Gateway; - ;Nao;83887272;59.0;-49.03389830508475;APROVADO;Em estoque;-
5052555;-;-;83886977;White Knight;83886977;;21/10/2019;nexxto;Gateway; - ;Nao;83886977;69.0;-38.72463768115942;APROVADO;Em estoque;-
6748334;-;-;83887312;White Knight;83887312;;18/06/2020;nexxto;Gateway; - ;Nao;83887312;54.0;-39.98148148148148;APROVADO;Em estoque;-
5052566;-;-;83886990;White Knight;83886990;;21/10/2019;nexxto;Gateway; - ;Nao;83886990;52.0;-29.173076923076923;APROVADO;Em estoque;-
6748344;-;-;83887304;White Knight;83887304;;18/06/2020;nexxto;Gateway; - ;Nao;83887304;55.00000000000001;-34.70909090909091;APROVADO;Em estoque;-
6641797;-;-;83887293;White Knight;83887293;;03/06/2020;nexxto;Gateway; - ;Nao;83887293;69.0;-17.28985507246377;APROVADO;Em estoque;-
5052588;Puppys;-;83886973;White Knight;83886973;;21/10/2019;nexxto;Gateway; - ;Nao;83886973;62.0;-23.967741935483872;APROVADO;Em estoque;-
5052577;BluPet;-;83886964;White Knight;83886964;;21/10/2019;nexxto;Gateway; - ;Nao;83886964;55.00000000000001;-25.327272727272728;APROVADO;Em estoque;-
9140327;-;-;83887871;White Knight;83887871;;29/04/2021;nexxto;Gateway; - ;Nao;83887871;45.0;-41.46666666666667;APROVADO;Em estoque;-
5322943;-;-;83887094;White Knight;83887094;;27/11/2019;nexxto;Gateway; - ;Nao;83887094;59.0;-35.932203389830505;APROVADO;Em estoque;-
5052599;Pronto Vet;-;83886972;White Knight;83886972;;21/10/2019;nexxto;Gateway; - ;Nao;83886972;67.0;-33.014925373134325;APROVADO;Em estoque;-
6642023;-;-;83887375;White Knight;83887375;;03/06/2020;nexxto;Gateway; - ;Nao;83887375;60.0;-22.5;APROVADO;Em estoque;-
9140617;-;-;83887879;White Knight;83887879;;29/04/2021;nexxto;Gateway; - ;Nao;83887879;56.00000000000001;-26.089285714285715;APROVADO;Em estoque;-
11565502;ONC50 - CEBROM Bueno;Projeto Oncoclinicas;83888118;White Knight;83888118;;17/01/2022;nexxto;Gateway; - ;Nao;83888118;60.0;-23.266666666666666;APROVADO;Em estoque;-
6642032;ONC44 - Oncobio;Projeto Oncoclinicas;83887301;White Knight;83887301;;03/06/2020;nexxto;Gateway; - ;Nao;83887301;44.0;-30.977272727272727;APROVADO;Em estoque;-
6642041;-;-;83887305;White Knight;83887305;;03/06/2020;nexxto;Gateway; - ;Nao;83887305;68.0;-30.794117647058822;APROVADO;Em estoque;-
6641986;-;-;83887299;White Knight;83887299;;03/06/2020;nexxto;Gateway; - ;Nao;83887299;68.0;-20.0;APROVADO;Em estoque;-
6641995;-;-;83887288;White Knight;83887288;;03/06/2020;nexxto;Gateway; - ;Nao;83887288;65.0;-17.046153846153846;APROVADO;Em estoque;-
6642005;-;-;83887436;White Knight;83887436;;03/06/2020;nexxto;Gateway; - ;Nao;83887436;61.0;-17.934426229508198;APROVADO;Em estoque;-
8739253;-;-;83887707;White Knight;83887707;;03/03/2021;nexxto;Gateway; - ;Nao;83887707;63.0;-34.87301587301587;APROVADO;Em estoque;-
11565442;-;-;83888128;White Knight;83888128;;17/01/2022;nexxto;Gateway; - ;Nao;83888128;62.0;-27.70967741935484;APROVADO;Em estoque;-
6642014;-;-;83887420;White Knight;83887420;;03/06/2020;nexxto;Gateway; - ;Nao;83887420;59.0;-51.23728813559322;APROVADO;Em estoque;-
5323024;Animal Center Itupeva;-;83887141;White Knight;83887141;;27/11/2019;nexxto;Gateway; - ;Nao;83887141;56.99999999999999;-36.771929824561404;APROVADO;Em estoque;-
6641959;-;-;83887365;White Knight;83887365;;03/06/2020;nexxto;Gateway; - ;Nao;83887365;41.0;-42.951219512195124;APROVADO;Em estoque;-
4315396;Medico Center - Ilheus;-;83886834;White Knight;83886834;;25/06/2019;nexxto;Gateway; - ;Nao;83886834;48.0;-29.458333333333332;APROVADO;Em estoque;-
5323033;-;-;83887128;White Knight;83887128;;27/11/2019;nexxto;Gateway; - ;Nao;83887128;49.0;-35.142857142857146;APROVADO;Em estoque;-
6748456;-;-;83887319;White Knight;83887319;;18/06/2020;nexxto;Gateway; - ;Nao;83887319;56.99999999999999;-36.87719298245614;APROVADO;Em estoque;-
6641968;-;-;83887285;White Knight;83887285;;03/06/2020;nexxto;Gateway; - ;Nao;83887285;74.0;-19.094594594594593;APROVADO;Em estoque;-
5323015;Paraiba Racoes Intermares;-;83887079;White Knight;83887079;;27/11/2019;nexxto;Gateway; - ;Nao;83887079;55.00000000000001;-31.327272727272728;APROVADO;Em estoque;-
6748465;ONC44 - Oncobio;Projeto Oncoclinicas;83887362;White Knight;83887362;;18/06/2020;nexxto;Gateway; - ;Nao;83887362;69.0;-52.95652173913044;APROVADO;Em estoque;-
5052692;CENTRO DE SAUDE ANIMAL JARDINS;-;83886937;White Knight;83886937;;21/10/2019;nexxto;Gateway; - ;Nao;83886937;65.0;-24.23076923076923;APROVADO;Em estoque;-
6641977;-;-;83887296;White Knight;83887296;;03/06/2020;nexxto;Gateway; - ;Nao;83887296;0.0;0.0;REPROVADO;Em estoque;-
6748474;-;-;83887366;White Knight;83887366;;18/06/2020;nexxto;Gateway; - ;Nao;83887366;56.99999999999999;-44.05263157894737;APROVADO;Em estoque;-
11565549;-;-;83888073;White Knight;83888073;;17/01/2022;nexxto;Gateway; - ;Nao;83888073;56.00000000000001;-36.714285714285715;APROVADO;Em estoque;-
8739291;BP Paulista;BP - A Beneficencia Portuguesa;83887743;White Knight;83887743;;03/03/2021;nexxto;Gateway; - ;Nao;83887743;67.0;-34.656716417910445;APROVADO;Em estoque;-
5052716;-;-;83886951;White Knight;83886951;;21/10/2019;nexxto;Gateway; - ;Nao;83886951;57.99999999999999;-21.120689655172413;APROVADO;Em estoque;-
6641924;-;-;83887292;White Knight;83887292;;03/06/2020;nexxto;Gateway; - ;Nao;83887292;74.0;-16.0;APROVADO;Em estoque;-
6641933;-;-;83887282;White Knight;83887282;;03/06/2020;nexxto;Gateway; - ;Nao;83887282;62.0;-35.645161290322584;APROVADO;Em estoque;-
11565529;-;-;83888065;White Knight;83888065;;17/01/2022;nexxto;Gateway; - ;Nao;83888065;60.0;-31.766666666666666;APROVADO;Em estoque;-
5052704;Pet Canis;-;83886933;White Knight;83886933;;21/10/2019;nexxto;Gateway; - ;Nao;83886933;65.0;-28.953846153846154;APROVADO;Em estoque;-
8739316;-;-;83887803;White Knight;83887803;;03/03/2021;nexxto;Gateway; - ;Nao;83887803;69.0;-34.52173913043478;APROVADO;Em estoque;-
5323042;Unipet;-;83887103;White Knight;83887103;;27/11/2019;nexxto;Gateway; - ;Nao;83887103;57.99999999999999;-35.05172413793103;APROVADO;Em estoque;-
6641942;-;-;83887275;White Knight;83887275;;03/06/2020;nexxto;Gateway; - ;Nao;83887275;75.0;-17.0;APROVADO;Em estoque;-
6641951;-;-;83887276;White Knight;83887276;;03/06/2020;nexxto;Gateway; - ;Nao;83887276;68.0;-24.529411764705884;APROVADO;Em estoque;-
5323052;Avicultura Silvina;-;83887092;White Knight;83887092;;27/11/2019;nexxto;Gateway; - ;Nao;83887092;55.00000000000001;-30.963636363636365;APROVADO;Em estoque;-
6642144;-;-;83887373;White Knight;83887373;;03/06/2020;nexxto;Gateway; - ;Nao;83887373;56.99999999999999;-27.50877192982456;APROVADO;Em estoque;-
6642154;VT01 - HMN (Vita Hemonucleo BH);-;83887372;White Knight;83887372;;03/06/2020;nexxto;Gateway; - ;Nao;83887372;62.0;-28.64516129032258;APROVADO;Em estoque;-
7240182;ONC32 RJ - CTO Ipanema;Projeto Oncoclinicas;83887540;White Knight;83887540;;27/08/2020;nexxto;Gateway; - ;Nao;83887540;40.0;-31.025;APROVADO;Em estoque;-
6126023;-;-;83886423;White Knight;83886423;;19/03/2020;nexxto;Gateway; - ;Nao;83886423;60.0;-43.983333333333334;APROVADO;Em estoque;-
6642117;-;-;83887371;White Knight;83887371;;03/06/2020;nexxto;Gateway; - ;Nao;83887371;72.0;-18.72222222222222;APROVADO;Em estoque;-
6642126;-;-;83887430;White Knight;83887430;;03/06/2020;nexxto;Gateway; - ;Nao;83887430;70.0;-23.0;APROVADO;Em estoque;-
9140512;-;-;83887865;White Knight;83887865;;29/04/2021;nexxto;Gateway; - ;Nao;83887865;37.0;-37.32432432432432;APROVADO;Em estoque;-
6642135;-;-;83887376;White Knight;83887376;;03/06/2020;nexxto;Gateway; - ;Nao;83887376;46.0;-25.630434782608695;APROVADO;Em estoque;-
9140536;-;-;83887847;White Knight;83887847;;29/04/2021;nexxto;Gateway; - ;Nao;83887847;49.0;-24.755102040816325;APROVADO;Em estoque;-
7240108;ONC33 RJ - GOC Botafogo;Projeto Oncoclinicas;83887533;White Knight;83887533;;27/08/2020;nexxto;Gateway; - ;Nao;83887533;48.0;-35.375;APROVADO;Em estoque;-
9140545;VT23 - HP (Hospital Portugues);-;83887855;White Knight;83887855;;29/04/2021;nexxto;Gateway; - ;Nao;83887855;56.99999999999999;-40.3859649122807;APROVADO;Em estoque;-
4315533;-;-;83886868;White Knight;83886868;;27/06/2019;nexxto;Gateway; - ;Nao;83886868;39.0;-28.05128205128205;APROVADO;Em estoque;-
7240099;CON - Sao Goncalo;-;83887547;White Knight;83887547;;27/08/2020;nexxto;Gateway; - ;Nao;83887547;46.0;-34.5;APROVADO;Em estoque;-
4315543;Banco de Sangue SJC;-;83886870;White Knight;83886870;;27/06/2019;nexxto;Gateway; - ;Nao;83886870;51.0;-34.90196078431372;APROVADO;Em estoque;-
6642108;-;-;83887426;White Knight;83887426;;03/06/2020;nexxto;Gateway; - ;Nao;83887426;69.0;-22.014492753623188;APROVADO;Em estoque;-
7240117;ONC36 BA - NOB Ondina;Projeto Oncoclinicas;83887534;White Knight;83887534;;27/08/2020;nexxto;Gateway; - ;Nao;83887534;53.0;-31.452830188679247;APROVADO;Em estoque;-
11565422;-;-;83888101;White Knight;83888101;;17/01/2022;nexxto;Gateway; - ;Nao;83888101;62.0;-28.20967741935484;APROVADO;Em estoque;-
9140564;-;-;83887873;White Knight;83887873;;29/04/2021;nexxto;Gateway; - ;Nao;83887873;56.99999999999999;-34.333333333333336;APROVADO;Em estoque;-
11565393;-;-;83888114;White Knight;83888114;;17/01/2022;nexxto;Gateway; - ;Nao;83888114;53.0;-51.81132075471698;APROVADO;Em estoque;-
6642050;-;-;83887421;White Knight;83887421;;03/06/2020;nexxto;Gateway; - ;Nao;83887421;68.0;-18.044117647058822;APROVADO;Em estoque;-
9140588;-;-;83887880;White Knight;83887880;;29/04/2021;nexxto;Gateway; - ;Nao;83887880;34.0;-45.088235294117645;APROVADO;Em estoque;-
7240071;BP Paulista;BP - A Beneficencia Portuguesa;83887538;White Knight;83887538;;27/08/2020;nexxto;Gateway;Farmacia - hemodinamica;Nao;83887538;42.0;-29.30952380952381;APROVADO;Em estoque;-
14473514;-;-;83888225;White Knight;83888225;;31/10/2022;nexxto;Gateway; - ;;83888225;54.0;-32.2962962962963;APROVADO;Em estoque;-
6125987;-;-;83886892;White Knight;83886892;;19/03/2020;nexxto;Gateway; - ;Nao;83886892;48.0;-41.395833333333336;APROVADO;Em estoque;-
7240080;ONC36 BA - NOB Ondina;Projeto Oncoclinicas;83887546;White Knight;83887546;;27/08/2020;nexxto;Gateway; - ;Nao;83887546;43.0;-31.813953488372093;APROVADO;Em estoque;-
8739461;HAOC Paulista;Projeto Hospital Alemao Oswaldo Cruz HAOC;83887747;White Knight;83887747;;03/03/2021;nexxto;Gateway; - ;Nao;83887747;62.0;-30.258064516129032;APROVADO;Em estoque;-
6748775;-;-;83887211;White Knight;83887211;;18/06/2020;nexxto;Gateway; - ;Nao;83887211;55.00000000000001;-48.981818181818184;APROVADO;Em estoque;-
6748786;-;-;83887253;White Knight;83887253;;18/06/2020;nexxto;Gateway; - ;Nao;83887253;53.0;-38.79245283018868;APROVADO;Em estoque;-
8739484;HAOC Paulista;Projeto Hospital Alemao Oswaldo Cruz HAOC;83887801;White Knight;83887801;;03/03/2021;nexxto;Gateway; - ;Nao;83887801;69.0;-49.95652173913044;APROVADO;Em estoque;-
6748795;-;-;83887290;White Knight;83887290;;18/06/2020;nexxto;Gateway; - ;Nao;83887290;55.00000000000001;-41.90909090909091;APROVADO;Em estoque;-
15235784;-;-;83888153;White Knight;83888153;;23/01/2023;nexxto;Gateway; - ;;83888153;50.0;-31.68;APROVADO;Em estoque;-
5323363;Clinica Veterinaria VetMaster;-;83887093;White Knight;83887093;;28/11/2019;nexxto;Gateway; - ;Nao;83887093;54.0;-32.7962962962963;APROVADO;Em estoque;-
6748757;-;-;83887213;White Knight;83887213;;18/06/2020;nexxto;Gateway; - ;Nao;83887213;67.0;-24.044776119402986;APROVADO;Em estoque;-
6748766;-;-;83887227;White Knight;83887227;;18/06/2020;nexxto;Gateway; - ;Nao;83887227;55.00000000000001;-38.69090909090909;APROVADO;Em estoque;-
9140933;-;-;83887864;White Knight;83887864;;29/04/2021;nexxto;Gateway; - ;Nao;83887864;56.00000000000001;-20.821428571428573;APROVADO;Em estoque;-
8739536;HAOC Paulista;Projeto Hospital Alemao Oswaldo Cruz HAOC;83887738;White Knight;83887738;;03/03/2021;nexxto;Gateway; - ;Nao;83887738;64.0;-44.671875;APROVADO;Em estoque;-
7240243;-;-;83887528;White Knight;83887528;;27/08/2020;nexxto;Gateway; - ;Nao;83887528;45.0;-29.444444444444443;APROVADO;Em estoque;-
9140972;-;-;83887823;White Knight;83887823;;29/04/2021;nexxto;Gateway; - ;Nao;83887823;56.00000000000001;-25.5;APROVADO;Em estoque;-
6642188;-;-;83887324;White Knight;83887324;;03/06/2020;nexxto;Gateway; - ;Nao;83887324;45.0;-29.733333333333334;APROVADO;Em estoque;-
6748681;-;-;83887210;White Knight;83887210;;18/06/2020;nexxto;Gateway; - ;Nao;83887210;59.0;-43.91525423728814;APROVADO;Em estoque;-
11565763;-;-;83888115;White Knight;83888115;;17/01/2022;nexxto;Gateway; - ;Nao;83888115;38.0;-41.05263157894737;APROVADO;Em estoque;-
6748690;-;-;83887393;White Knight;83887393;;18/06/2020;nexxto;Gateway; - ;Nao;83887393;53.0;-42.905660377358494;APROVADO;Em estoque;-
7240215;-;-;83887520;White Knight;83887520;;27/08/2020;nexxto;Gateway; - ;Nao;83887520;48.0;-32.145833333333336;APROVADO;Em estoque;-
6748699;-;-;83887433;White Knight;83887433;;18/06/2020;nexxto;Gateway; - ;Nao;83887433;60.0;-40.1;APROVADO;Em estoque;-
15235733;-;-;83887735;White Knight;83887735;;23/01/2023;nexxto;Gateway; - ;;83887735;40.0;-32.475;APROVADO;Em estoque;-
5323473;-;-;83887063;White Knight;83887063;;28/11/2019;nexxto;Gateway; - ;Nao;83887063;51.0;-23.764705882352942;APROVADO;Em estoque;-
9140751;-;-;83887850;White Knight;83887850;;29/04/2021;nexxto;Gateway; - ;Nao;83887850;50.0;-39.78;APROVADO;Em estoque;-
5323482;Hospital Veterinario Pet Aki;-;83887065;White Knight;83887065;;28/11/2019;nexxto;Gateway; - ;Nao;83887065;57.99999999999999;-25.70689655172414;APROVADO;Em estoque;-
5053120;-;-;83886989;White Knight;83886989;;21/10/2019;nexxto;Gateway; - ;Nao;83886989;53.0;-38.943396226415096;APROVADO;Em estoque;-
5323464;-;-;83887061;White Knight;83887061;;28/11/2019;nexxto;Gateway; - ;Nao;83887061;37.0;-30.027027027027028;APROVADO;Em estoque;-
11565614;-;-;83888175;White Knight;83888175;;17/01/2022;nexxto;Gateway; - ;Nao;83888175;62.0;-26.129032258064516;APROVADO;Em estoque;-
5323508;-;-;83887064;White Knight;83887064;;28/11/2019;nexxto;Gateway; - ;Nao;83887064;52.0;-34.78846153846154;APROVADO;Em estoque;-
5323517;Vivet - Clinica Veterinaria e Pet Shop;-;83887070;White Knight;83887070;;28/11/2019;nexxto;Gateway; - ;Nao;83887070;65.0;-57.676923076923075;APROVADO;Em estoque;-
5323491;Mamiferos Pet Shop LTDA;-;83887184;White Knight;83887184;;28/11/2019;nexxto;Gateway; - ;Nao;83887184;54.0;-32.98148148148148;APROVADO;Em estoque;-
5323500;-;-;83887095;White Knight;83887095;;28/11/2019;nexxto;Gateway; - ;Nao;83887095;52.0;-31.23076923076923;APROVADO;Em estoque;-
11565693;-;-;83888116;White Knight;83888116;;17/01/2022;nexxto;Gateway; - ;Nao;83888116;55.00000000000001;-29.327272727272728;APROVADO;Em estoque;-
8739403;-;-;83887730;White Knight;83887730;;03/03/2021;nexxto;Gateway; - ;Nao;83887730;69.0;-38.391304347826086;APROVADO;Em estoque;-
5053087;Semeve - Servico Medico Veterinario;-;83886952;White Knight;83886952;;21/10/2019;nexxto;Gateway; - ;Nao;83886952;56.00000000000001;-33.375;APROVADO;Em estoque;-
5053076;-;-;83886991;White Knight;83886991;;21/10/2019;nexxto;Gateway; - ;Nao;83886991;56.99999999999999;-24.80701754385965;APROVADO;Em estoque;-
5053098;-;-;83886974;White Knight;83886974;;21/10/2019;nexxto;Gateway; - ;Nao;83886974;62.0;-43.45161290322581;APROVADO;Em estoque;-
5323446;-;-;83887121;White Knight;83887121;;28/11/2019;nexxto;Gateway; - ;Nao;83887121;56.99999999999999;-34.43859649122807;APROVADO;Em estoque;-
9140835;-;-;83887854;White Knight;83887854;;29/04/2021;nexxto;Gateway; - ;Nao;83887854;56.99999999999999;-31.94736842105263;APROVADO;Em estoque;-
5323455;Clinica Veterinaria Hungaria;-;83887060;White Knight;83887060;;28/11/2019;nexxto;Gateway; - ;Nao;83887060;51.0;-35.72549019607843;APROVADO;Em estoque;-
14006822;-;-;83888102;White Knight;83888102;;14/09/2022;nexxto;Gateway; - ;;83888102;52.0;-35.94230769230769;APROVADO;Em estoque;-
5053109;-;-;83886984;White Knight;83886984;;21/10/2019;nexxto;Gateway; - ;Nao;83886984;53.0;-23.11320754716981;APROVADO;Em estoque;-
5323437;-;-;83887120;White Knight;83887120;;28/11/2019;nexxto;Gateway; - ;Nao;83887120;51.0;-33.15686274509804;APROVADO;Em estoque;-
6642534;-;-;83887391;White Knight;83887391;;04/06/2020;nexxto;Gateway; - ;Nao;83887391;61.0;-28.016393442622952;APROVADO;Em estoque;-
47877;ONC51 - Clion RV;Projeto Oncoclinicas;83886508;White Knight;83886508;;12/04/2017;nexxto;Gateway; - ;Nao;83886508;27.0;-36.074074074074076;APROVADO;Em estoque;-
5053253;-;-;83886981;White Knight;83886981;;21/10/2019;nexxto;Gateway; - ;Nao;83886981;57.99999999999999;-27.379310344827587;APROVADO;Em estoque;-
6749038;-;-;83887355;White Knight;83887355;;18/06/2020;nexxto;Gateway; - ;Nao;83887355;60.0;-50.38333333333333;APROVADO;Em estoque;-
6642543;-;-;83887431;White Knight;83887431;;04/06/2020;nexxto;Gateway; - ;Nao;83887431;64.0;-30.984375;APROVADO;Em estoque;-
8739722;Zambon Laboratorios Farmaceuticos;-;83887725;White Knight;83887725;;03/03/2021;nexxto;Gateway; - ;Nao;83887725;68.0;-36.26470588235294;APROVADO;Em estoque;-
6749047;-;-;83887351;White Knight;83887351;;18/06/2020;nexxto;Gateway; - ;Nao;83887351;51.0;-41.31372549019608;APROVADO;Em estoque;-
5053264;-;-;83886982;White Knight;83886982;;21/10/2019;nexxto;Gateway; - ;Nao;83886982;65.0;-27.46153846153846;APROVADO;Em estoque;-
6642552;-;-;83887435;White Knight;83887435;;04/06/2020;nexxto;Gateway; - ;Nao;83887435;67.0;-26.044776119402986;APROVADO;Em estoque;-
9403311;-;-;83887983;White Knight;83887983;;01/06/2021;nexxto;Gateway; - ;Nao;83887983;64.0;-25.3125;APROVADO;Em estoque;-
8739751;-;-;83887737;White Knight;83887737;;03/03/2021;nexxto;Gateway; - ;Nao;83887737;68.0;-41.544117647058826;APROVADO;Em estoque;-
9403300;-;-;83887938;White Knight;83887938;;01/06/2021;nexxto;Gateway; - ;Nao;83887938;41.0;-57.073170731707314;APROVADO;Em estoque;-
6749014;-;-;83887359;White Knight;83887359;;18/06/2020;nexxto;Gateway; - ;Nao;83887359;52.0;-53.26923076923077;APROVADO;Em estoque;-
8739773;BP Paulista;BP - A Beneficencia Portuguesa;83887721;White Knight;83887721;;03/03/2021;nexxto;Gateway;FARMACIA  - UTI 1° ANDAR;Nao;83887721;65.0;-34.53846153846154;APROVADO;Em estoque;-
